,t0,t4,t8,t12,t16,t20,std
46,8.999346341734173,16.462673601255034,25.89462458591236,25.44122253560543,17.21964328782788,9.601366588926584,6.300046152548958
47,8.792963587841191,18.49337313339151,28.726577638364773,26.096150442185625,19.89708844599098,15.566120833509125,6.933822290310672
48,10.624349916848564,16.918093388135084,26.46641205638021,25.85405935430852,19.600872034508185,15.661977887508275,5.89215167584138
49,8.38527291652783,12.482022990518557,14.7412113748338,12.689393634797325,12.804974166627234,9.91423116186126,2.082921897511055
50,7.511340614909661,16.850447553812696,25.639198516057235,25.38562105438313,19.522310776597404,17.133813353011202,6.659371332961204
51,10.783906305940494,13.096304857530312,15.7898636229796,15.807823999450928,14.139514609823026,13.54777295778975,1.877336026701074
52,8.876695156284416,15.59441611003488,20.18188329786511,19.05169896876002,14.466204375559576,14.383652351616115,3.984730626442015
53,7.3687087407457295,11.725563552800397,18.04354331951706,14.67742934135764,13.623256378965138,15.66765748350032,3.5195658750942984
54,8.418360358773148,19.144052388913902,30.05952158357924,29.757907750604,20.495004002030075,13.0559606595169,7.988994305229627
55,7.275425102009343,16.525163880075166,25.29803942195964,27.766142369619907,19.281563839822063,9.888285242347427,7.2099581767269685
56,10.238790506250066,21.53985392040905,32.70457590973876,30.214060392395897,21.604564330690167,10.608102022535054,7.909617384495118
57,11.519092218686836,17.894576258517922,21.52202288895349,22.059290583701728,17.409773559929953,17.852897616486654,3.7738936644906174
58,12.49856233475414,16.410285653129165,16.379218033881088,16.98235228244953,14.132400754111943,12.2932359188172,1.699247313526395
59,12.572892727533176,14.010366648185144,14.381948096655105,13.179429727298963,14.739985327808585,13.71543422167351,0.7943207739487611
